region_id,site,year,contam,c_status
1,Aviation 01,2008,pb,0.001
1,Aviation 01,2008,as,0.001
1,Aviation 01,2008,co,0.001
1,Aviation 01,2008,cr,0.7108108108108109
1,Aviation 01,2008,cu,0.001
1,Aviation 01,2008,sb,0.001
1,Aviation 01,2008,zn,0.001
1,Aviation 01,2008,ni,0.001
1,Aviation 01,2008,mn,0.001
1,Aviation 02,2008,pb,0.001
1,Aviation 02,2008,as,0.001
1,Aviation 02,2008,co,0.001
1,Aviation 02,2008,cr,0.7108108108108109
1,Aviation 02,2008,cu,0.001
1,Aviation 02,2008,sb,0.001
1,Aviation 02,2008,zn,0.001
1,Aviation 02,2008,ni,0.001
1,Aviation 02,2008,mn,0.001
1,Aviation 03,2008,pb,0.001
1,Aviation 03,2008,as,0.001
1,Aviation 03,2008,co,0.001
1,Aviation 03,2008,cr,0.6621621621621622
1,Aviation 03,2008,cu,0.001
1,Aviation 03,2008,sb,0.001
1,Aviation 03,2008,zn,0.3588709677419355
1,Aviation 03,2008,ni,0.001
1,Aviation 03,2008,mn,0.001
1,Aviation 04,2008,pb,0.001
1,Aviation 04,2008,as,0.001
1,Aviation 04,2008,co,0.001
1,Aviation 04,2008,cr,0.43021032504780116
1,Aviation 04,2008,cu,0.001
1,Aviation 04,2008,sb,0.001
1,Aviation 04,2008,zn,0.001
1,Aviation 04,2008,ni,0.001
1,Aviation 04,2008,mn,0.001
1,Cooper 01,2008,pb,0.001
1,Cooper 01,2008,as,0.001
1,Cooper 01,2008,co,0.001
1,Cooper 01,2008,cr,0.672972972972973
1,Cooper 01,2008,cu,0.001
1,Cooper 01,2008,sb,0.001
1,Cooper 01,2008,zn,0.001
1,Cooper 01,2008,ni,0.001
1,Cooper 01,2008,mn,0.001
1,Cooper 10,2008,pb,0.001
1,Cooper 10,2008,as,0.001
1,Cooper 10,2008,co,0.001
1,Cooper 10,2008,cr,1
1,Cooper 10,2008,cu,0.001
1,Cooper 10,2008,sb,0.001
1,Cooper 10,2008,zn,0.40217391304347827
1,Cooper 10,2008,ni,0.001
1,Cooper 10,2008,mn,0.001
1,Cooper 11,2008,pb,1
1,Cooper 11,2008,as,0.001
1,Cooper 11,2008,co,0.001
1,Cooper 11,2008,cr,1
1,Cooper 11,2008,cu,0.001
1,Cooper 11,2008,sb,0.001
1,Cooper 11,2008,zn,0.7507936507936508
1,Cooper 11,2008,ni,0.001
1,Cooper 11,2008,mn,0.001
1,Cooper 12,2008,pb,1
1,Cooper 12,2008,as,0.001
1,Cooper 12,2008,co,0.001
1,Cooper 12,2008,cr,1
1,Cooper 12,2008,cu,0.001
1,Cooper 12,2008,sb,0.001
1,Cooper 12,2008,zn,1
1,Cooper 12,2008,ni,0.001
1,Cooper 12,2008,mn,0.001
1,Cooper 13,2008,pb,1
1,Cooper 13,2008,as,0.001
1,Cooper 13,2008,co,1
1,Cooper 13,2008,cr,1
1,Cooper 13,2008,cu,0.9416243654822335
1,Cooper 13,2008,sb,0.001
1,Cooper 13,2008,zn,1
1,Cooper 13,2008,ni,0.001
1,Cooper 13,2008,mn,0.001
1,Cooper 14,2008,pb,1
1,Cooper 14,2008,as,0.001
1,Cooper 14,2008,co,0.001
1,Cooper 14,2008,cr,1
1,Cooper 14,2008,cu,1
1,Cooper 14,2008,sb,0.001
1,Cooper 14,2008,zn,1
1,Cooper 14,2008,ni,0.001
1,Cooper 14,2008,mn,0.33636363636363636
1,Cooper 15,2008,pb,1
1,Cooper 15,2008,as,0.001
1,Cooper 15,2008,co,0.001
1,Cooper 15,2008,cr,1
1,Cooper 15,2008,cu,1
1,Cooper 15,2008,sb,0.001
1,Cooper 15,2008,zn,1
1,Cooper 15,2008,ni,0.001
1,Cooper 15,2008,mn,0.001
1,Cooper 17,2008,pb,0.001
1,Cooper 17,2008,as,0.001
1,Cooper 17,2008,co,0.001
1,Cooper 17,2008,cr,0.7702702702702703
1,Cooper 17,2008,cu,0.001
1,Cooper 17,2008,sb,0.001
1,Cooper 17,2008,zn,0.001
1,Cooper 17,2008,ni,0.001
1,Cooper 17,2008,mn,0.001
1,Cooper 02,2008,pb,0.001
1,Cooper 02,2008,as,0.001
1,Cooper 02,2008,co,0.001
1,Cooper 02,2008,cr,1
1,Cooper 02,2008,cu,0.001
1,Cooper 02,2008,sb,0.001
1,Cooper 02,2008,zn,0.7761904761904762
1,Cooper 02,2008,ni,0.001
1,Cooper 02,2008,mn,0.001
1,Cooper 21,2008,pb,1
1,Cooper 21,2008,as,0.001
1,Cooper 21,2008,co,1
1,Cooper 21,2008,cr,1
1,Cooper 21,2008,cu,1
1,Cooper 21,2008,sb,0.001
1,Cooper 21,2008,zn,1
1,Cooper 21,2008,ni,0.001
1,Cooper 21,2008,mn,0.26136363636363635
1,Cooper 22,2008,pb,0.7190580503833516
1,Cooper 22,2008,as,0.001
1,Cooper 22,2008,co,0.001
1,Cooper 22,2008,cr,1
1,Cooper 22,2008,cu,0.9517766497461929
1,Cooper 22,2008,sb,0.001
1,Cooper 22,2008,zn,1
1,Cooper 22,2008,ni,0.001
1,Cooper 22,2008,mn,0.001
1,Cooper 23,2008,pb,1
1,Cooper 23,2008,as,1
1,Cooper 23,2008,co,0.001
1,Cooper 23,2008,cr,1
1,Cooper 23,2008,cu,0.6421319796954315
1,Cooper 23,2008,sb,0.001
1,Cooper 23,2008,zn,1
1,Cooper 23,2008,ni,0.001
1,Cooper 23,2008,mn,0.001
1,Cooper 24,2008,pb,1
1,Cooper 24,2008,as,0.001
1,Cooper 24,2008,co,0.001
1,Cooper 24,2008,cr,1
1,Cooper 24,2008,cu,0.001
1,Cooper 24,2008,sb,0.001
1,Cooper 24,2008,zn,1
1,Cooper 24,2008,ni,0.001
1,Cooper 24,2008,mn,0.001
1,Cooper 25,2008,pb,0.001
1,Cooper 25,2008,as,0.001
1,Cooper 25,2008,co,0.001
1,Cooper 25,2008,cr,0.8297297297297297
1,Cooper 25,2008,cu,0.001
1,Cooper 25,2008,sb,0.001
1,Cooper 25,2008,zn,0.11290322580645161
1,Cooper 25,2008,ni,0.001
1,Cooper 25,2008,mn,0.001
1,Cooper 26,2008,pb,1
1,Cooper 26,2008,as,1
1,Cooper 26,2008,co,0.001
1,Cooper 26,2008,cr,1
1,Cooper 26,2008,cu,1
1,Cooper 26,2008,sb,0.001
1,Cooper 26,2008,zn,1
1,Cooper 26,2008,ni,0.001
1,Cooper 26,2008,mn,0.001
1,Cooper 27,2008,pb,1
1,Cooper 27,2008,as,0.001
1,Cooper 27,2008,co,0.001
1,Cooper 27,2008,cr,1
1,Cooper 27,2008,cu,0.6522842639593909
1,Cooper 27,2008,sb,0.001
1,Cooper 27,2008,zn,0.7444444444444445
1,Cooper 27,2008,ni,0.001
1,Cooper 27,2008,mn,0.001
1,Cooper 28,2008,pb,1
1,Cooper 28,2008,as,0.001
1,Cooper 28,2008,co,0.001
1,Cooper 28,2008,cr,1
1,Cooper 28,2008,cu,1
1,Cooper 28,2008,sb,0.001
1,Cooper 28,2008,zn,1
1,Cooper 28,2008,ni,0.001
1,Cooper 28,2008,mn,0.001
1,Cooper 29,2008,pb,1
1,Cooper 29,2008,as,0.001
1,Cooper 29,2008,co,0.001
1,Cooper 29,2008,cr,1
1,Cooper 29,2008,cu,0.001
1,Cooper 29,2008,sb,0.001
1,Cooper 29,2008,zn,1
1,Cooper 29,2008,ni,0.001
1,Cooper 29,2008,mn,0.001
1,Cooper 03,2008,pb,0.001
1,Cooper 03,2008,as,0.001
1,Cooper 03,2008,co,0.001
1,Cooper 03,2008,cr,1
1,Cooper 03,2008,cu,0.001
1,Cooper 03,2008,sb,0.001
1,Cooper 03,2008,zn,0.21739130434782608
1,Cooper 03,2008,ni,0.001
1,Cooper 03,2008,mn,0.001
1,Cooper 30,2008,pb,1
1,Cooper 30,2008,as,0.001
1,Cooper 30,2008,co,0.001
1,Cooper 30,2008,cr,1
1,Cooper 30,2008,cu,0.32142857142857145
1,Cooper 30,2008,sb,0.001
1,Cooper 30,2008,zn,1
1,Cooper 30,2008,ni,0.001
1,Cooper 30,2008,mn,0.001
1,Cooper 31,2008,pb,0.001
1,Cooper 31,2008,as,0.001
1,Cooper 31,2008,co,0.001
1,Cooper 31,2008,cr,1
1,Cooper 31,2008,cu,0.001
1,Cooper 31,2008,sb,0.001
1,Cooper 31,2008,zn,0.6904761904761905
1,Cooper 31,2008,ni,0.001
1,Cooper 31,2008,mn,0.001
1,Cooper 32,2008,pb,0.7738225629791895
1,Cooper 32,2008,as,0.001
1,Cooper 32,2008,co,0.001
1,Cooper 32,2008,cr,1
1,Cooper 32,2008,cu,0.001
1,Cooper 32,2008,sb,0.001
1,Cooper 32,2008,zn,0.8555555555555556
1,Cooper 32,2008,ni,0.001
1,Cooper 32,2008,mn,0.001
1,Cooper 33,2008,pb,0.001
1,Cooper 33,2008,as,0.001
1,Cooper 33,2008,co,0.001
1,Cooper 33,2008,cr,0.7378378378378379
1,Cooper 33,2008,cu,0.001
1,Cooper 33,2008,sb,0.001
1,Cooper 33,2008,zn,0.10887096774193548
1,Cooper 33,2008,ni,0.001
1,Cooper 33,2008,mn,0.001
1,Cooper 34,2008,pb,1
1,Cooper 34,2008,as,0.001
1,Cooper 34,2008,co,0.001
1,Cooper 34,2008,cr,1
1,Cooper 34,2008,cu,0.001
1,Cooper 34,2008,sb,0.001
1,Cooper 34,2008,zn,1
1,Cooper 34,2008,ni,0.001
1,Cooper 34,2008,mn,0.001
1,Cooper 35,2008,pb,1
1,Cooper 35,2008,as,0.001
1,Cooper 35,2008,co,0.001
1,Cooper 35,2008,cr,0.001
1,Cooper 35,2008,cu,1
1,Cooper 35,2008,sb,0.001
1,Cooper 35,2008,zn,1
1,Cooper 35,2008,ni,0.001
1,Cooper 35,2008,mn,0.001
1,Cooper 36,2008,pb,0.7957283680175247
1,Cooper 36,2008,as,0.001
1,Cooper 36,2008,co,0.001
1,Cooper 36,2008,cr,1
1,Cooper 36,2008,cu,0.001
1,Cooper 36,2008,sb,0.001
1,Cooper 36,2008,zn,0.7507936507936508
1,Cooper 36,2008,ni,0.001
1,Cooper 36,2008,mn,0.001
1,Cooper 37,2008,pb,0.001
1,Cooper 37,2008,as,0.001
1,Cooper 37,2008,co,0.001
1,Cooper 37,2008,cr,1
1,Cooper 37,2008,cu,0.001
1,Cooper 37,2008,sb,0.001
1,Cooper 37,2008,zn,0.753968253968254
1,Cooper 37,2008,ni,0.001
1,Cooper 37,2008,mn,0.001
1,Cooper 38,2008,pb,0.001
1,Cooper 38,2008,as,0.001
1,Cooper 38,2008,co,0.001
1,Cooper 38,2008,cr,0.001
1,Cooper 38,2008,cu,0.001
1,Cooper 38,2008,sb,0.001
1,Cooper 38,2008,zn,0.001
1,Cooper 38,2008,ni,0.001
1,Cooper 38,2008,mn,0.001
1,Cooper 39,2008,pb,0.001
1,Cooper 39,2008,as,0.001
1,Cooper 39,2008,co,0.001
1,Cooper 39,2008,cr,0.001
1,Cooper 39,2008,cu,0.001
1,Cooper 39,2008,sb,0.001
1,Cooper 39,2008,zn,0.17391304347826086
1,Cooper 39,2008,ni,0.001
1,Cooper 39,2008,mn,0.001
1,Cooper 04,2008,pb,0.7519167579408543
1,Cooper 04,2008,as,0.001
1,Cooper 04,2008,co,0.001
1,Cooper 04,2008,cr,1
1,Cooper 04,2008,cu,0.001
1,Cooper 04,2008,sb,0.001
1,Cooper 04,2008,zn,1
1,Cooper 04,2008,ni,0.001
1,Cooper 04,2008,mn,0.001
1,Cooper 40,2008,pb,1
1,Cooper 40,2008,as,0.001
1,Cooper 40,2008,co,0.001
1,Cooper 40,2008,cr,1
1,Cooper 40,2008,cu,1
1,Cooper 40,2008,sb,0.001
1,Cooper 40,2008,zn,1
1,Cooper 40,2008,ni,0.001
1,Cooper 40,2008,mn,0.001
1,Cooper 05,2008,pb,0.001
1,Cooper 05,2008,as,0.001
1,Cooper 05,2008,co,0.001
1,Cooper 05,2008,cr,1
1,Cooper 05,2008,cu,0.001
1,Cooper 05,2008,sb,0.001
1,Cooper 05,2008,zn,0.13043478260869565
1,Cooper 05,2008,ni,0.001
1,Cooper 05,2008,mn,0.001
1,Cooper 06,2008,pb,0.001
1,Cooper 06,2008,as,0.001
1,Cooper 06,2008,co,0.001
1,Cooper 06,2008,cr,1
1,Cooper 06,2008,cu,0.001
1,Cooper 06,2008,sb,0.001
1,Cooper 06,2008,zn,0.001
1,Cooper 06,2008,ni,0.001
1,Cooper 06,2008,mn,0.001
1,Cooper 07,2008,pb,0.001
1,Cooper 07,2008,as,0.001
1,Cooper 07,2008,co,0.001
1,Cooper 07,2008,cr,1
1,Cooper 07,2008,cu,0.001
1,Cooper 07,2008,sb,0.001
1,Cooper 07,2008,zn,0.001
1,Cooper 07,2008,ni,0.001
1,Cooper 07,2008,mn,0.001
1,Cooper 08,2008,pb,0.001
1,Cooper 08,2008,as,0.001
1,Cooper 08,2008,co,0.001
1,Cooper 08,2008,cr,1
1,Cooper 08,2008,cu,0.001
1,Cooper 08,2008,sb,0.001
1,Cooper 08,2008,zn,0.8269841269841269
1,Cooper 08,2008,ni,0.001
1,Cooper 08,2008,mn,0.001
1,Cooper 09,2008,pb,0.001
1,Cooper 09,2008,as,0.001
1,Cooper 09,2008,co,0.001
1,Cooper 09,2008,cr,1
1,Cooper 09,2008,cu,0.001
1,Cooper 09,2008,sb,0.001
1,Cooper 09,2008,zn,0.001
1,Cooper 09,2008,ni,0.001
1,Cooper 09,2008,mn,0.001
1,Engineer 01,2008,pb,1
1,Engineer 01,2008,as,0.3333333333333333
1,Engineer 01,2008,co,1
1,Engineer 01,2008,cr,1
1,Engineer 01,2008,cu,0.6878172588832487
1,Engineer 01,2008,sb,0.001
1,Engineer 01,2008,zn,1
1,Engineer 01,2008,ni,0.001
1,Engineer 01,2008,mn,0.001
1,Engineer 02,2008,pb,0.001
1,Engineer 02,2008,as,0.001
1,Engineer 02,2008,co,0.001
1,Engineer 02,2008,cr,0.001
1,Engineer 02,2008,cu,0.001
1,Engineer 02,2008,sb,0.001
1,Engineer 02,2008,zn,0.2608695652173913
1,Engineer 02,2008,ni,0.001
1,Engineer 02,2008,mn,0.001
1,Engineer 03,2008,pb,0.45454545454545453
1,Engineer 03,2008,as,0.001
1,Engineer 03,2008,co,0.001
1,Engineer 03,2008,cr,1
1,Engineer 03,2008,cu,0.001
1,Engineer 03,2008,sb,0.001
1,Engineer 03,2008,zn,0.22826086956521738
1,Engineer 03,2008,ni,0.001
1,Engineer 03,2008,mn,0.001
1,Engineer 04,2008,pb,0.001
1,Engineer 04,2008,as,0.001
1,Engineer 04,2008,co,0.001
1,Engineer 04,2008,cr,1
1,Engineer 04,2008,cu,0.2857142857142857
1,Engineer 04,2008,sb,0.001
1,Engineer 04,2008,zn,0.16304347826086957
1,Engineer 04,2008,ni,0.001
1,Engineer 04,2008,mn,0.001
1,Kaula 01,2008,pb,0.001
1,Kaula 01,2008,as,0.001
1,Kaula 01,2008,co,0.001
1,Kaula 01,2008,cr,0.6513513513513514
1,Kaula 01,2008,cu,0.001
1,Kaula 01,2008,sb,0.001
1,Kaula 01,2008,zn,0.001
1,Kaula 01,2008,ni,0.001
1,Kaula 01,2008,mn,0.001
1,Kaula 02,2008,pb,0.001
1,Kaula 02,2008,as,0.001
1,Kaula 02,2008,co,0.001
1,Kaula 02,2008,cr,0.001
1,Kaula 02,2008,cu,0.001
1,Kaula 02,2008,sb,0.001
1,Kaula 02,2008,zn,0.001
1,Kaula 02,2008,ni,0.001
1,Kaula 02,2008,mn,0.001
1,Kaula 03,2008,pb,0.001
1,Kaula 03,2008,as,0.001
1,Kaula 03,2008,co,0.001
1,Kaula 03,2008,cr,0.7162162162162162
1,Kaula 03,2008,cu,0.001
1,Kaula 03,2008,sb,0.001
1,Kaula 03,2008,zn,0.001
1,Kaula 03,2008,ni,0.001
1,Kaula 03,2008,mn,0.001
1,Longliner 01,2008,pb,0.001
1,Longliner 01,2008,as,0.001
1,Longliner 01,2008,co,0.001
1,Longliner 01,2008,cr,0.727027027027027
1,Longliner 01,2008,cu,0.001
1,Longliner 01,2008,sb,0.001
1,Longliner 01,2008,zn,0.08870967741935484
1,Longliner 01,2008,ni,0.001
1,Longliner 01,2008,mn,0.001
1,Longliner 01c,2008,pb,0.001
1,Longliner 01c,2008,as,0.48342541436464087
1,Longliner 01c,2008,co,0.001
1,Longliner 01c,2008,cr,0.6567567567567567
1,Longliner 01c,2008,cu,0.001
1,Longliner 01c,2008,sb,0.001
1,Longliner 01c,2008,zn,0.24596774193548387
1,Longliner 01c,2008,ni,0.001
1,Longliner 01c,2008,mn,0.001
1,Longliner 01a,2008,pb,0.001
1,Longliner 01a,2008,as,0.4143646408839779
1,Longliner 01a,2008,co,0.001
1,Longliner 01a,2008,cr,0.001
1,Longliner 01a,2008,cu,0.001
1,Longliner 01a,2008,sb,0.001
1,Longliner 01a,2008,zn,0.08870967741935484
1,Longliner 01a,2008,ni,0.001
1,Longliner 01a,2008,mn,0.001
1,Longliner 01b,2008,pb,0.001
1,Longliner 01b,2008,as,0.001
1,Longliner 01b,2008,co,0.001
1,Longliner 01b,2008,cr,0.001
1,Longliner 01b,2008,cu,0.001
1,Longliner 01b,2008,sb,0.001
1,Longliner 01b,2008,zn,0.001
1,Longliner 01b,2008,ni,0.001
1,Longliner 01b,2008,mn,0.001
1,Longliner 02,2008,pb,0.001
1,Longliner 02,2008,as,0.001
1,Longliner 02,2008,co,0.001
1,Longliner 02,2008,cr,0.7189189189189189
1,Longliner 02,2008,cu,0.001
1,Longliner 02,2008,sb,0.001
1,Longliner 02,2008,zn,0.001
1,Longliner 02,2008,ni,0.001
1,Longliner 02,2008,mn,0.001
1,Longliner 06,2008,pb,0.001
1,Longliner 06,2008,as,0.001
1,Longliner 06,2008,co,0.001
1,Longliner 06,2008,cr,0.6918918918918919
1,Longliner 06,2008,cu,0.001
1,Longliner 06,2008,sb,0.001
1,Longliner 06,2008,zn,0.12096774193548387
1,Longliner 06,2008,ni,0.001
1,Longliner 06,2008,mn,0.001
1,Longliner 03,2008,pb,0.001
1,Longliner 03,2008,as,0.001
1,Longliner 03,2008,co,0.001
1,Longliner 03,2008,cr,0.001
1,Longliner 03,2008,cu,0.001
1,Longliner 03,2008,sb,0.001
1,Longliner 03,2008,zn,0.001
1,Longliner 03,2008,ni,0.001
1,Longliner 03,2008,mn,0.001
1,Longliner 04,2008,pb,0.001
1,Longliner 04,2008,as,0.001
1,Longliner 04,2008,co,0.001
1,Longliner 04,2008,cr,0.001
1,Longliner 04,2008,cu,0.001
1,Longliner 04,2008,sb,0.001
1,Longliner 04,2008,zn,0.001
1,Longliner 04,2008,ni,0.001
1,Longliner 04,2008,mn,0.001
1,Longliner 05,2008,pb,0.001
1,Longliner 05,2008,as,0.001
1,Longliner 05,2008,co,0.001
1,Longliner 05,2008,cr,0.6783783783783783
1,Longliner 05,2008,cu,0.001
1,Longliner 05,2008,sb,0.001
1,Longliner 05,2008,zn,0.8536585365853658
1,Longliner 05,2008,ni,0.001
1,Longliner 05,2008,mn,0.001
1,Corallimorph 01,2008,pb,0.001
1,Corallimorph 01,2008,as,0.001
1,Corallimorph 01,2008,co,0.001
1,Corallimorph 01,2008,cr,0.47801147227533464
1,Corallimorph 01,2008,cu,0.001
1,Corallimorph 01,2008,sb,0.001
1,Corallimorph 01,2008,zn,0.001
